sentence_id	person	sentence	scene	context
4879	건강	가짜돈을 뭘 그렇게 세냐? 방송국에서 일하는 후배한테 빌려온거다.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4880	청난	말시키지마. 그래도 지금 이순간, 세상에서 젤 행복해.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4881	건강	청난아.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4882	청난	응.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4883	건강	다른 멋있는말 밤새 생각했는데 생각 안나더라. 우리 같이 살자.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4884	청난	응. 뭐라고? 오빠 지금 뭐라 그랬어?	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4885	건강	같이 살자고.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4886	청난	진짜?	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4887	건강	고마해라. 마이 묵었다 아이가.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4888	청난	오빠 나 너무 행복해. 이건 영화속에서나 하던 거잖아. 이렇게 큰 레스토랑에서 프로포즈받는거. 오늘 완전 내 인생 절정의 순간이야.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4889	건강	기다려라. 한방만 터지면 돈세느라 잠도 못자게 해줄게.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4890	청난	오빠 난 돈세느라 눈알 시뻘개 보는게 소원이야.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4891	친구	식사 나왔습니다. 야, 영업시간 시작하기전에 빨리 끝내라. 어젯밤에 마지막으로 구운 스테이큰데 대충 먹어.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4892	건강	알았다. 축하밴드 준비됐지? 거창하게 시작해봐.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4893	친구	예.	S1548	영업개시전. 아무도 없고. 케익 셋팅돼있다. 돈 한보따리 쌓아놓고 침바르며 정신없이 세는 청난
4894	친구	손님 죄송합니다. 어떡하냐 오늘따라 주인이 일찍 나온다고 전화왔다.	S1548	우지마라. 돈세다 뛰어나와 뒤집어지는 청난. 춤추고 난리. 건강 삘받아 치질춤. 청난도 치질춤 따라하고 난리치는데
4895	건강	아 진짜, 오늘따라 삘이팍! 오는데.	S1548	우지마라. 돈세다 뛰어나와 뒤집어지는 청난. 춤추고 난리. 건강 삘받아 치질춤. 청난도 치질춤 따라하고 난리치는데
4896	청난	나도 삘이팍!	S1548	우지마라. 돈세다 뛰어나와 뒤집어지는 청난. 춤추고 난리. 건강 삘받아 치질춤. 청난도 치질춤 따라하고 난리치는데
4897	건강	청난아, 여긴 우리 삘이 아닌거같다. 가자.	S1548	우지마라. 돈세다 뛰어나와 뒤집어지는 청난. 춤추고 난리. 건강 삘받아 치질춤. 청난도 치질춤 따라하고 난리치는데
4898	청난	어머니. 아저씨 여기다 두세요. 안녕히 가세요.	S1549	걸레질하는 우미
4899	과자	세상에 이게 다 뭐야?	S1549	걸레질하는 우미
4900	청난	사과하고 귤좀 사왔어요.	S1549	걸레질하는 우미
4901	과자	박스로 사왔네 박스로 사와. 손도 크지. 여자가 손이 커야 돼.	S1549	걸레질하는 우미
4902	우미	여자 손커봤자 살림만 말아먹는다면서요.	S1549	걸레질하는 우미
4903	과자	남편이 벌어다 준돈으로 펑펑 손큰거 하고, 지가 번돈으로 손큰거 하고 같냐?	S1549	걸레질하는 우미
4904	청난	어머니. 이거요.	S1549	걸레질하는 우미
4905	과자	이건 뭔데?	S1549	걸레질하는 우미
4906	청난	우리 회사 사은품으로 나온건데, 특별히 챙겨온거에요.	S1549	걸레질하는 우미
4907	과자	세상에, 이것도 사쓸려면 돈인데, 알뜰하기도 하지. 야, 이거 잘 뒀다 아껴써라. 이런거 신경써주는 형님까지 있고, 넌 복이 터졌다.	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4908	청난	동서, 아끼지 말고 써. 또 갖다 줄게.	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4909	과자	너 참, 형님한테 인사는 했다니?	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4910	우미	오셨어요?	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4911	과자	엎드러 절받지. 사람 보면 바로 인살 해야지.	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4912	청난	저도 어머니 보는 바람에 인사도 못했네요. 동서 반가워. 근데 오늘따라 얼굴이 영 별루다. 어머니, 잠깐만요.	S1549	꺼내보면, 고무장갑, 앞치마 세제 등등
4913	과자	그랬어? 세상에 인제 내 며느리네.	S1550	NaN
4914	청난	오빠가 그렇게 청혼해 줄줄 몰랐어요. 이게 다 어머니 덕이에요.	S1550	NaN
4915	과자	말도 이쁘게 하지. 그럼 결혼식은 언제쯤 하까? 될수 있으면 올해 안넘기고 빨리 했으면 좋겠는데.	S1550	NaN
4916	청난	저도 후딱 해치우고 싶어요. 오빠 저렇게 혼자 있는꼴 보는것도 그렇고. 제가 옆에서 알뜰하게 보살펴 줘야죠.	S1550	NaN
4917	과자	그래야지. 양가 부모님 다 살아계신다고 했지? 이쪽은 물론 다 살아있고.	S1550	NaN
4918	청난	지금 미국에 계세요.	S1550	NaN
4919	과자	미국에?	S1550	NaN
4920	청난	이민가셔서 자리잡은지 오래 되셨어요. 결혼식 날짜 정해지면 바로 초대장 보내서 오시게 할거에요.	S1550	NaN
4921	과자	세상에... 저기 아파트말인데. 우리 건강인 존심상해서 어디 단칸셋방이라도 얻어 산다고 하는데 그건 좀 그렇지 않아? 좋은 아파트 놔두고 뭐하러 쌩고생을 해? 안그래?	S1550	NaN
4922	청난	그게요, 어머니. 이렇게 급하게 결혼할줄 알았으면 미리 손을 썼을텐데, 지금 재건축중이라 몇달은 더 있어야 할거 같애요.	S1550	NaN
4923	과자	얼마나?	S1550	NaN
4924	청난	두달정도? 그래서 말인데요, 그때까지 임시로 여기 들와 살면 안될까요?	S1550	NaN
4925	과자	집도 좁은데 한집에서 어떻게 복작대고 살아? 불편하지 않겠어?	S1550	NaN
4926	청난	어머니. 전요, 좁아터진 단칸방에 살아보는게 소원이에요. 저희 부모님 미국에 계시니까 어머니를 친엄마처럼 모시고 살고 싶어요. 여기 들와 살래요. 80평 아파트 없다 생각하시고,	S1550	NaN
4927	과자	없다 생각하시면 안되지.	S1550	NaN
4928	청난	일단은요. 부모님 모시고 살게 해주세요. 저를 딸처럼 생각하시구요.	S1550	NaN
4929	과자	어쩜 쏟아내는 말마다 이렇게 이쁜지.	S1550	NaN
4930	과자	얼른 점심좀 채려라. 느이형님 배고프단다.	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4931	우미	예.	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4932	과자	집에 반찬 뭐 있다니?	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4933	우미	그냥 아침에 먹던거요.	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4934	과자	아침에 먹던걸 어떻게 줘? 그래도 아직 손님인데. 대강 김치썰고 잡채 삶아서 몇개 주물럭주물럭하면 만두 금방 만들지 뭐. 간단하게 해.	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4935	우미	간단하게요?	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4936	과자	그래 간단하게. 복잡하게 할거 뭐있냐? 손많이 갈거없이 간단하게 얼른 해라 얼른.	S1551	안에서 아하하 웃음소리. 걸레질하며 못마땅한 우미
4937	청난	먹은것도 없이 설거지거리만 많네. 어떡해?	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4938	우미	해야죠 뭘 어떡해요?	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4939	과자	뭐하러 주방에 얼씬거려 손님이?	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4940	청난	좀 거들어 줄려구요.	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4941	과자	거들거없어. 나랑 소화도 시킬겸 고스돕이나 한판쳐. 설거지 간단해. 얘 혼자 후딱 해치우는게 최고지. 해버릇해서 이까짓거 아주 선수로 잘해.	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4942	청난	그럴까요? 그럼 수고. 언제 밖에서 근사하게 한번 쏠께.	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4943	과자	쏜대잖니. 왜 대답을 안해?	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4944	우미	예. 쏘세요. 총을 쏘든 뭘 쏘든 쏘기나 하세요. 얼마든지 먹어줄테니까.	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4945	과자	얘가 가끔 농담이라고 이렇게 해. 분위기 못맞추고. 아하하 야, 사과라도 얼른 깎아내놓고 해라.	S1552	설거지거리 쟁반에 한가득 들고와 탁 내려놓는 우미. 힘들고. 청난 물주전자 달랑들고 내려놓고
4964	과자	이제사 밥한다니? 어떻게 된게 한번 나가면 들올줄을 몰라? 시장간다고 간지가 언젠데 이제사 기들어와서는...얼른 얼른 해라.	S1608	쌀씻는 우미, 우미 글썽한걸 견디며 쌀 빡빡 문지르는데
4965	우미	얼른 할게요.	S1608	쌀씻는 우미, 우미 글썽한걸 견디며 쌀 빡빡 문지르는데
4966	과자	앞으로 정신 바짝 차리고 니가 잘해. 니가 잘해야 새로 들올 사람도 널보고 배울거 아냐? 내말 무슨 말인지 알아 들었지?	S1608	쌀씻는 우미, 우미 글썽한걸 견디며 쌀 빡빡 문지르는데
4967	우미	예.	S1608	쌀씻는 우미, 우미 글썽한걸 견디며 쌀 빡빡 문지르는데
4990	이상	형 일찍 들왔네?	S1615	물마시는 현찰. 들오는 이상
4991	현찰	응.	S1615	물마시는 현찰. 들오는 이상
4992	이상	분가 안하기로 했다며?	S1615	물마시는 현찰. 들오는 이상
4993	현찰	그렇게 됐다.	S1615	물마시는 현찰. 들오는 이상
4994	이상	형편이 많이 안좋아?	S1615	물마시는 현찰. 들오는 이상
4995	현찰	좀 그러네. 연말이라 더 복잡하고. 그렇다고 애들 데리고 월세방 얻어갈수도 없고. 그래도 네식구 살려면 방두개짜리 전세는 얻어야되는데.	S1615	물마시는 현찰. 들오는 이상
4996	이상	형 얼마나 있는데? 내가 대출좀 받아서 보태면 안될까? 형수님 분가하고 싶을텐데.	S1615	물마시는 현찰. 들오는 이상
4997	현찰	됐어 임마. 벼룩이 간을 빼먹지. 난 형제돈이라도 남의돈 무서워서 안쓴다. 일단 올 겨울까지만 견뎌보자. 나중에 급하면 부탁할게.	S1615	물마시는 현찰. 들오는 이상
4998	이상	작은형.	S1615	물마시는 현찰. 들오는 이상
4999	이상	형수랑 같이 안자?	S1615	물마시는 현찰. 들오는 이상
5000	현찰	뭐?	S1615	물마시는 현찰. 들오는 이상
5001	이상	맨날 조카들방에서 나오든데.	S1615	물마시는 현찰. 들오는 이상
5002	현찰	신경꺼. 너도 결혼해봐라. 신혼때 일년 빼곤 다들 그러고 살지.	S1615	물마시는 현찰. 들오는 이상
5003	이상	그래도 이건 아니지. 형 생각만 하지 말고 형수 생각좀 해.	S1615	물마시는 현찰. 들오는 이상
5004	현찰	총각이 뭘 안다고.	S1615	물마시는 현찰. 들오는 이상
5005	이상	이론상으론 유부남 못지않아. 잘은 모르겠지만 형수가 좀 섭섭할거 같애. 그래도 여잔데 남자가 먼저 손을 내밀어야지. 지금 형수 오라고 한다.	S1615	물마시는 현찰. 들오는 이상
5006	현찰	야, 이상아.	S1615	물마시는 현찰. 들오는 이상
5007	이상	형수님.	S1616	잠든 혼수상태. 옆에 베개놓고 막 누우려는 우미
5008	우미	예. 왜요 도련님? 뭐 드려요?	S1616	잠든 혼수상태. 옆에 베개놓고 막 누우려는 우미
5009	이상	형수님은 내가 부르기만 하면, 뭐 드려요? 형이 잠깐 오라는데요?	S1616	잠든 혼수상태. 옆에 베개놓고 막 누우려는 우미
5010	우미	형이요?	S1616	잠든 혼수상태. 옆에 베개놓고 막 누우려는 우미
5011	이상	예.	S1616	잠든 혼수상태. 옆에 베개놓고 막 누우려는 우미
5012	이상	앉아봐.	S1619	부츠 잘 안벗겨져 낑낑대는 어영
5013	이상	사랑해 사랑해 사랑해. 한꺼번에 보낼테니 냉장고에 넣놓고 생각날때마다 하나씩 꺼내먹어. 떨어지면 언제든 연락해. 꽉꽉 채워놀게.	S1621	들어와 냉장고 문 여는 어영. 문득
5016	이상	첫눈이 내리면 약속없어도 무조건 만나기.	S1623	눈내리는 창밖을 보는 어영...
5025	우미	앞으로 아주버님하고 한집에 살면 복잡할텐데..화장실도 하나뿐인데. 지금도 아침이면 전쟁인데. 애들 미리 깨워서 씻겨야겠네.	S1630	후닥 튀들온 우미. 얼른 거울보고 머리 다듬고. 침대로 들어가 얌전히 눕는다. 들오는 현찰. 불끄고 우미 옆으로 눕고. 잠시 침묵
5026	현찰	다 알아서 적응하고 살아. 옛날에 더할때도 살았어.	S1630	후닥 튀들온 우미. 얼른 거울보고 머리 다듬고. 침대로 들어가 얌전히 눕는다. 들오는 현찰. 불끄고 우미 옆으로 눕고. 잠시 침묵
5027	우미	도련님 방이 문제네. 어떡할려나?	S1630	후닥 튀들온 우미. 얼른 거울보고 머리 다듬고. 침대로 들어가 얌전히 눕는다. 들오는 현찰. 불끄고 우미 옆으로 눕고. 잠시 침묵
5028	현찰	알아서 하겠지.	S1630	후닥 튀들온 우미. 얼른 거울보고 머리 다듬고. 침대로 들어가 얌전히 눕는다. 들오는 현찰. 불끄고 우미 옆으로 눕고. 잠시 침묵
